Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Date,Time,Payment,rating
191-29-0321,B,Quixoton,Member,Female,Fashion accessories,19.77,10,2020-09-06,13:46,Credit card,8
729-06-2010,B,Aetherhaven,Member,Male,Health and beauty,80.47,5,2020-12-31,17:19,Cash,10
640-48-5028,B,Aetherhaven,Member,Female,Home and lifestyle,88.39,5,2020-12-14,10:41,Cash,9
186-79-9562,B,Aetherhaven,Normal,Male,Health and beauty,71.77,6,2020-03-15,18:58,Cash,8
834-45-5519,B,Chromewood,Normal,Male,Electronic accessories,43,2,2020-07-16,10:56,Ewallet,7
162-65-8559,C,Arcanburg,Member,Male,Food and beverages,68.98,1,2020-12-25,12:56,Cash,8
760-27-5490,C,Astral Bay,Normal,Female,Fashion accessories,15.62,8,2020-08-01,17:38,Ewallet,8
445-30-9252,A,Veridian Springs,Normal,Male,Sports and travel,25.7,1,2020-08-04,12:11,Cash,6
786-94-2700,A,Veridian Springs,Member,Male,Food and beverages,80.62,8,2020-06-28,15:24,Cash,10
728-88-7867,C,Arcanburg,Member,Female,Home and lifestyle,75.53,4,2020-12-22,10:15,Ewallet,10
183-21-3799,C,Astral Bay,Normal,Male,Electronic accessories,77.63,4,2020-03-20,15:44,Ewallet,6
268-20-3585,C,Astral Bay,Normal,Female,Health and beauty,13.85,4,2020-05-26,14:42,Ewallet,6
735-32-9839,C,Nebulora Junction,Member,Male,Fashion accessories,98.7,7,2020-09-26,17:19,Cash,10
258-92-7466,A,Celestria,Normal,Female,Health and beauty,35.68,3,2020-10-28,12:36,Credit card,6
857-16-3520,A,Eldoria,Member,Female,Fashion accessories,71.46,7,2020-09-27,17:06,Ewallet,8
482-17-1179,A,Celestria,Member,Male,Electronic accessories,11.94,3,2020-04-03,17:17,Credit card,10
788-21-5741,A,Celestria,Normal,Female,Fashion accessories,45.38,4,2020-05-10,19:57,Credit card,6
821-14-9046,B,Aetherhaven,Member,Female,Fashion accessories,17.48,6,2020-12-11,18:22,Credit card,9
418-05-0656,B,Zephyropolis,Normal,Female,Fashion accessories,25.56,1,2020-08-05,17:46,Cash,6
678-79-0726,C,Arcanburg,Member,Female,Sports and travel,90.63,5,2020-04-28,17:07,Cash,8
776-68-1096,B,Quixoton,Normal,Male,Home and lifestyle,44.12,1,2020-04-13,11:29,Credit card,7
592-46-1692,C,Nebulora Junction,Member,Female,Food and beverages,36.77,6,2020-09-27,17:36,Cash,9
434-35-9162,B,Aetherhaven,Member,Male,Food and beverages,23.34,7,2020-11-15,20:00,Ewallet,9
149-14-0304,C,Arcanburg,Member,Female,Health and beauty,28.5,4,2020-09-17,20:33,Cash,9
442-44-6497,C,Arcanburg,Member,Male,Home and lifestyle,55.57,3,2020-12-24,13:53,Credit card,9
174-64-0215,B,Zephyropolis,Normal,Male,Sports and travel,69.74,6,2020-05-08,20:14,Cash,8
210-74-9613,C,Nebulora Junction,Normal,Male,Fashion accessories,97.26,1,2020-03-30,11:03,Cash,6
299-29-0180,B,Zephyropolis,Member,Female,Home and lifestyle,52.18,3,2020-05-28,13:55,Cash,10
247-11-2470,A,Celestria,Member,Female,Fashion accessories,22.32,2,2020-05-20,10:25,Credit card,7
635-28-5728,A,Veridian Springs,Normal,Male,Health and beauty,56,1,2020-05-05,17:41,Cash,5
756-49-0168,A,Eldoria,Member,Female,Fashion accessories,19.7,2,2020-12-02,16:42,Ewallet,10
438-23-1242,B,Chromewood,Normal,Male,Electronic accessories,75.88,7,2020-05-30,19:44,Ewallet,8
238-45-6950,B,Aetherhaven,Member,Male,Food and beverages,53.72,2,2020-12-07,20:49,Ewallet,9
607-65-2441,C,Arcanburg,Member,Male,Health and beauty,81.95,7,2020-12-01,19:21,Credit card,9
386-27-7606,C,Nebulora Junction,Member,Female,Home and lifestyle,81.2,7,2020-01-12,15:48,Credit card,10
137-63-5492,C,Nebulora Junction,Normal,Male,Electronic accessories,58.76,6,2020-06-12,18:59,Cash,8
197-77-7132,B,Chromewood,Member,Male,Electronic accessories,91.56,5,2020-06-08,12:40,Ewallet,9
805-86-0265,A,Celestria,Normal,Male,Home and lifestyle,93.96,5,2020-11-18,12:39,Cash,9
733-29-1227,C,Arcanburg,Normal,Male,Home and lifestyle,55.61,3,2020-12-22,16:56,Cash,8
451-73-2711,C,Arcanburg,Normal,Male,Food and beverages,84.83,5,2020-12-20,20:52,Ewallet,8
373-14-0504,A,Veridian Springs,Member,Female,Sports and travel,71.63,6,2020-10-10,15:52,Ewallet,10
546-80-2899,A,Eldoria,Member,Male,Home and lifestyle,37.69,3,2020-09-01,16:14,Ewallet,10
345-68-9016,C,Arcanburg,Member,Female,Sports and travel,31.67,5,2020-12-28,19:28,Credit card,9
390-17-5806,C,Astral Bay,Member,Female,Food and beverages,38.42,4,2020-11-15,19:25,Cash,10
457-13-1708,B,Zephyropolis,Member,Male,Fashion accessories,65.23,6,2020-10-19,10:52,Cash,8
664-14-2882,C,Arcanburg,Member,Female,Home and lifestyle,10.53,5,2020-04-10,15:04,Credit card,9
487-79-6868,B,Aetherhaven,Member,Female,Home and lifestyle,12.29,9,2020-01-04,20:15,Credit card,10
314-23-4520,C,Astral Bay,Member,Male,Health and beauty,81.23,6,2020-09-26,18:59,Cash,10
210-30-7976,B,Chromewood,Member,Female,Fashion accessories,22.32,2,2020-01-29,15:02,Ewallet,7
585-86-8361,A,Celestria,Normal,Female,Food and beverages,27.28,5,2020-10-22,20:50,Credit card,8
807-14-7833,A,Eldoria,Member,Female,Electronic accessories,17.42,7,2020-09-25,11:25,Ewallet,9
775-72-1988,B,Aetherhaven,Normal,Male,Home and lifestyle,73.28,3,2020-12-08,18:35,Ewallet,7
288-38-3758,C,Arcanburg,Member,Female,Fashion accessories,84.87,3,2020-04-17,14:11,Ewallet,9
652-43-6591,A,Eldoria,Normal,Female,Fashion accessories,97.29,3,2020-12-23,15:44,Credit card,6
785-96-0615,B,Chromewood,Member,Male,Electronic accessories,35.74,5,2020-12-23,11:42,Ewallet,8
406-46-7107,A,Novaville,Normal,Female,Home and lifestyle,96.52,1,2020-12-15,11:45,Cash,5
250-17-5703,A,Celestria,Member,Male,Food and beverages,18.85,7,2020-10-28,13:05,Ewallet,9
156-95-3964,A,Eldoria,Normal,Female,Food and beverages,55.39,2,2020-04-15,14:16,Ewallet,7
842-40-8179,B,Quixoton,Member,Female,Food and beverages,77.2,10,2020-04-05,16:30,Credit card,9
525-09-8450,B,Quixoton,Normal,Male,Electronic accessories,72.13,3,2020-04-03,18:51,Credit card,4
410-67-1709,A,Novaville,Member,Female,Fashion accessories,63.88,5,2020-05-27,15:54,Ewallet,10
587-73-4862,A,Eldoria,Member,Female,Health and beauty,10.69,5,2020-04-13,15:25,Ewallet,10
787-87-2010,A,Novaville,Member,Female,Health and beauty,55.5,4,2020-05-22,14:31,Credit card,9
593-14-4239,B,Aetherhaven,Normal,Female,Home and lifestyle,95.46,1,2020-12-11,13:30,Ewallet,5
801-88-0346,C,Nebulora Junction,Normal,Female,Fashion accessories,76.06,3,2020-04-13,11:48,Credit card,9
388-76-2555,B,Aetherhaven,Normal,Male,Sports and travel,13.69,3,2020-12-14,13:41,Cash,6
711-31-1234,B,Zephyropolis,Normal,Female,Electronic accessories,95.64,4,2020-05-02,15:34,Cash,7
886-54-6089,A,Celestria,Normal,Female,Home and lifestyle,11.43,3,2020-11-25,16:48,Cash,7
707-32-7409,B,Quixoton,Member,Female,Sports and travel,95.54,4,2020-09-24,13:56,Ewallet,8
759-98-4285,C,Arcanburg,Member,Female,Health and beauty,85.87,7,2020-04-26,10:47,Credit card,10
201-63-8275,C,Nebulora Junction,Member,Female,Sports and travel,67.99,4,2020-11-11,11:12,Ewallet,9
471-06-8611,C,Astral Bay,Normal,Female,Food and beverages,52.42,3,2020-08-16,15:45,Credit card,6
200-16-5952,C,Nebulora Junction,Member,Male,Food and beverages,65.65,5,2020-12-20,20:42,Cash,9
120-54-2248,B,Chromewood,Normal,Female,Food and beverages,28.86,3,2020-05-08,13:02,Credit card,7
102-77-2261,C,Astral Bay,Member,Female,Health and beauty,65.31,5,2020-12-05,18:53,Credit card,7
875-31-8302,B,Aetherhaven,Normal,Male,Sports and travel,93.38,1,2020-12-18,13:18,Cash,9
102-06-2002,C,Nebulora Junction,Member,Male,Sports and travel,25.25,4,2020-11-10,14:57,Cash,9
457-94-0464,B,Quixoton,Member,Male,Electronic accessories,87.87,6,2020-04-02,20:34,Ewallet,9
629-42-4133,C,Arcanburg,Normal,Male,Health and beauty,21.8,2,2020-04-27,14:39,Cash,7
534-53-3526,A,Celestria,Normal,Female,Sports and travel,94.76,2,2020-03-27,19:30,Ewallet,7
307-04-2070,A,Veridian Springs,Member,Female,Fashion accessories,30.62,1,2020-01-06,18:20,Credit card,7
468-99-7231,C,Arcanburg,Normal,Female,Home and lifestyle,44.01,4,2020-09-29,16:42,Cash,8
516-77-6464,C,Arcanburg,Member,Female,Health and beauty,10.16,3,2020-04-17,17:10,Ewallet,7
404-91-5964,A,Veridian Springs,Normal,Male,Electronic accessories,74.58,3,2020-01-27,10:00,Cash,8
886-77-9084,C,Nebulora Junction,Normal,Male,Electronic accessories,71.89,2,2020-03-17,13:38,Cash,6
790-38-4466,C,Astral Bay,Normal,Female,Health and beauty,10.99,5,2020-09-03,11:11,Credit card,8
704-10-4056,C,Astral Bay,Member,Female,Health and beauty,60.47,3,2020-12-07,13:03,Credit card,9
497-37-6538,A,Novaville,Normal,Male,Sports and travel,58.91,7,2020-02-09,19:30,Ewallet,9
651-96-5970,A,Veridian Springs,Normal,Female,Fashion accessories,46.41,1,2020-11-12,20:20,Credit card,4
400-80-4065,C,Nebulora Junction,Member,Male,Health and beauty,68.55,3,2020-10-16,10:55,Cash,10
744-16-7898,B,Aetherhaven,Normal,Female,Home and lifestyle,97.37,6,2020-01-11,19:13,Credit card,5
263-12-5321,A,Novaville,Member,Male,Electronic accessories,92.6,4,2020-10-27,16:37,Credit card,10
702-72-0487,A,Eldoria,Normal,Female,Electronic accessories,46.61,4,2020-12-12,20:28,Credit card,6
605-83-1050,B,Quixoton,Normal,Male,Fashion accessories,27.18,1,2020-04-27,14:47,Ewallet,4
443-60-9639,C,Arcanburg,Member,Female,Home and lifestyle,60.87,1,2020-12-31,14:15,Cash,9
864-24-7918,A,Eldoria,Member,Female,Sports and travel,24.49,6,2020-04-02,12:40,Cash,10
359-94-5395,B,Quixoton,Normal,Male,Health and beauty,92.78,2,2020-09-29,10:44,Credit card,9
401-09-4232,C,Nebulora Junction,Member,Female,Home and lifestyle,86.69,5,2020-12-29,13:32,Ewallet,10
751-15-6198,B,Aetherhaven,Normal,Male,Sports and travel,23.01,4,2020-12-03,12:15,Ewallet,7
324-41-6833,C,Nebulora Junction,Member,Male,Electronic accessories,30.2,4,2020-06-25,17:09,Cash,8
474-33-8305,C,Astral Bay,Member,Female,Fashion accessories,67.39,4,2020-11-04,13:59,Ewallet,9
759-29-9521,A,Celestria,Member,Female,Fashion accessories,48.96,5,2020-07-02,11:09,Cash,10
831-81-6575,B,Chromewood,Member,Female,Electronic accessories,75.59,5,2020-06-22,17:02,Cash,10
220-68-6701,A,Veridian Springs,Normal,Female,Home and lifestyle,77.47,2,2020-01-25,18:37,Cash,4
618-34-8551,A,Celestria,Normal,Female,Sports and travel,93.18,6,2020-11-29,17:57,Credit card,8
257-60-7754,A,Veridian Springs,Normal,Male,Electronic accessories,50.23,3,2020-03-05,19:25,Cash,8
559-61-5987,B,Zephyropolis,Normal,Female,Health and beauty,17.75,4,2020-06-13,15:53,Cash,8
189-55-2313,C,Astral Bay,Normal,Female,Fashion accessories,62.18,5,2020-07-16,16:23,Ewallet,6
565-91-4567,B,Serenora,Normal,Male,Health and beauty,10.75,3,2020-09-10,11:33,Ewallet,6
380-60-5336,A,Veridian Springs,Normal,Male,Electronic accessories,40.26,5,2020-01-12,16:27,Cash,5
815-04-6282,C,Astral Bay,Member,Female,Sports and travel,64.97,5,2020-07-29,14:12,Credit card,9
674-56-6360,A,Novaville,Normal,Male,Electronic accessories,95.15,2,2020-10-24,16:45,Cash,6
778-34-2523,A,Eldoria,Member,Female,Electronic accessories,48.62,4,2020-12-15,14:16,Cash,8
499-27-7781,B,Aetherhaven,Normal,Female,Food and beverages,53.21,1,2020-10-08,10:07,Ewallet,5
477-59-2456,C,Arcanburg,Normal,Female,Fashion accessories,45.44,3,2020-09-28,15:24,Cash,8
832-51-6761,A,Veridian Springs,Normal,Male,Food and beverages,33.88,4,2020-09-03,17:48,Cash,9
869-11-3082,B,Chromewood,Member,Male,Health and beauty,96.16,4,2020-01-15,17:52,Credit card,10
190-59-3964,B,Quixoton,Member,Male,Food and beverages,47.16,5,2020-09-18,15:58,Credit card,9
366-43-6862,B,Aetherhaven,Normal,Male,Electronic accessories,52.89,2,2020-12-30,15:30,Ewallet,6
186-43-8965,A,Veridian Springs,Member,Female,Home and lifestyle,47.68,1,2020-10-29,12:36,Credit card,7
784-21-9238,C,Arcanburg,Member,Male,Sports and travel,10.17,4,2020-03-21,18:21,Cash,9
276-75-6884,A,Celestria,Normal,Female,Health and beauty,68.71,2,2020-07-03,20:55,Cash,8
109-86-4363,B,Zephyropolis,Member,Female,Sports and travel,60.08,7,2020-10-31,19:27,Credit card,8
569-76-2760,A,Veridian Springs,Member,Female,Sports and travel,22.01,4,2020-08-17,18:30,Credit card,9
222-42-0244,B,Chromewood,Member,Female,Health and beauty,72.11,6,2020-04-09,15:53,Credit card,10
760-53-9233,A,Eldoria,Member,Male,Fashion accessories,41.28,6,2020-04-12,20:09,Credit card,10
538-22-0304,C,Arcanburg,Normal,Male,Electronic accessories,64.95,2,2020-04-14,19:54,Cash,5
416-17-9926,A,Eldoria,Member,Female,Electronic accessories,74.22,8,2020-12-19,17:55,Credit card,7
237-44-6163,A,Celestria,Normal,Male,Electronic accessories,10.56,2,2020-12-16,11:07,Cash,7
636-17-0325,B,Aetherhaven,Normal,Male,Health and beauty,62.57,6,2020-09-05,16:24,Cash,9
343-75-9322,B,Quixoton,Member,Female,Sports and travel,11.85,5,2020-09-13,10:39,Cash,7
528-14-9470,A,Eldoria,Member,Male,Health and beauty,91.3,5,2020-09-20,20:39,Ewallet,10
427-45-9297,B,Serenora,Member,Female,Home and lifestyle,40.73,4,2020-03-20,17:30,Ewallet,8
807-34-3742,A,Celestria,Normal,Female,Fashion accessories,52.38,2,2020-01-12,17:59,Cash,6
288-62-1085,A,Veridian Springs,Member,Male,Fashion accessories,38.54,7,2020-07-19,18:02,Cash,9
670-71-7306,B,Quixoton,Normal,Male,Sports and travel,44.63,2,2020-09-04,18:43,Credit card,5
660-29-7083,C,Nebulora Junction,Normal,Male,Electronic accessories,55.87,4,2020-05-20,12:47,Cash,6
271-77-8740,C,Arcanburg,Member,Female,Sports and travel,29.22,6,2020-12-04,18:33,Ewallet,8
497-36-0989,A,Novaville,Normal,Female,Fashion accessories,51.94,1,2020-10-05,14:48,Cash,7
291-59-1384,B,Zephyropolis,Normal,Male,Electronic accessories,60.3,1,2020-05-20,11:53,Cash,6
860-73-6466,A,Celestria,Member,Female,Sports and travel,39.47,3,2020-12-09,12:17,Credit card,8
549-23-9016,C,Arcanburg,Member,Female,Food and beverages,14.87,3,2020-12-25,13:41,Credit card,10
896-34-0956,A,Veridian Springs,Normal,Male,Fashion accessories,21.32,1,2020-09-21,16:04,Cash,6
804-38-3935,A,Eldoria,Member,Male,Electronic accessories,93.78,6,2020-09-12,16:24,Credit card,9
585-90-0249,A,Eldoria,Member,Male,Electronic accessories,73.26,5,2020-12-06,18:44,Ewallet,10
862-29-5914,C,Nebulora Junction,Normal,Female,Sports and travel,22.38,2,2020-09-08,17:03,Credit card,8
845-94-6841,C,Arcanburg,Member,Female,Food and beverages,72.88,6,2020-09-20,16:38,Cash,7
125-45-2293,A,Eldoria,Normal,Female,Fashion accessories,99.1,1,2020-04-28,16:53,Cash,4
843-73-4724,A,Eldoria,Normal,Male,Fashion accessories,74.1,4,2020-04-04,10:00,Cash,8
409-33-9708,A,Eldoria,Normal,Female,Fashion accessories,98.48,3,2020-12-16,15:13,Ewallet,8
658-66-3967,C,Astral Bay,Normal,Male,Health and beauty,53.19,1,2020-08-07,16:04,Ewallet,5
866-70-2814,B,Serenora,Normal,Male,Electronic accessories,52.79,7,2020-10-20,15:43,Ewallet,9
160-22-2687,A,Eldoria,Member,Female,Health and beauty,95.95,5,2020-12-03,14:45,Ewallet,10
895-03-6665,B,Quixoton,Normal,Female,Fashion accessories,36.51,1,2020-04-23,16:01,Cash,4
770-42-8960,B,Zephyropolis,Normal,Male,Food and beverages,21.12,2,2020-12-08,19:13,Cash,6
748-45-2862,A,Novaville,Member,Female,Home and lifestyle,28.31,6,2020-09-12,16:41,Cash,10
234-36-2483,B,Serenora,Normal,Male,Health and beauty,57.59,4,2020-10-11,19:41,Cash,5
316-66-3011,A,Eldoria,Member,Female,Food and beverages,47.63,5,2020-09-04,17:48,Cash,8
848-95-6252,C,Astral Bay,Member,Female,Home and lifestyle,86.27,2,2020-03-12,13:19,Ewallet,9
840-76-5966,A,Eldoria,Member,Male,Sports and travel,12.76,3,2020-12-10,19:01,Ewallet,10
152-03-4217,B,Zephyropolis,Normal,Female,Home and lifestyle,11.28,2,2020-03-03,11:09,Credit card,4
533-66-5566,B,Quixoton,Normal,Female,Home and lifestyle,51.07,1,2020-09-15,18:41,Cash,6
124-31-1458,A,Eldoria,Member,Female,Electronic accessories,79.59,2,2020-09-10,16:03,Cash,9
176-78-1170,C,Arcanburg,Member,Male,Health and beauty,33.81,6,2020-04-19,13:05,Ewallet,9
361-59-0574,B,Quixoton,Member,Male,Sports and travel,90.53,8,2020-04-12,16:03,Credit card,9
101-81-4070,C,Arcanburg,Member,Female,Health and beauty,62.82,6,2020-04-12,19:31,Ewallet,8
631-34-1880,C,Arcanburg,Member,Male,Food and beverages,24.31,1,2020-04-23,16:23,Credit card,7
852-82-2749,A,Celestria,Normal,Male,Sports and travel,64.59,4,2020-04-22,14:41,Ewallet,8
873-14-6353,A,Celestria,Member,Male,Food and beverages,24.82,4,2020-12-25,11:22,Credit card,9
584-66-4073,C,Arcanburg,Normal,Male,Fashion accessories,56.5,5,2020-06-14,19:37,Ewallet,9
544-55-9589,B,Aetherhaven,Member,Female,Electronic accessories,21.43,9,2020-12-05,18:40,Cash,9
166-19-2553,A,Novaville,Member,Male,Sports and travel,89.06,5,2020-04-15,14:46,Cash,10
737-88-5876,A,Celestria,Member,Female,Home and lifestyle,23.29,4,2020-12-17,17:46,Credit card,9
154-87-7367,C,Arcanburg,Normal,Male,Home and lifestyle,65.26,3,2020-04-14,13:45,Ewallet,6
885-56-0389,C,Arcanburg,Member,Male,Fashion accessories,52.35,1,2020-12-23,10:38,Cash,7
608-05-3804,B,Serenora,Member,Male,Electronic accessories,39.75,1,2020-03-09,18:43,Cash,9
448-61-3783,A,Veridian Springs,Normal,Female,Electronic accessories,90.02,4,2020-04-19,15:11,Credit card,5
761-49-0439,B,Zephyropolis,Member,Female,Electronic accessories,12.1,5,2020-05-20,12:24,Ewallet,10
490-95-0021,B,Aetherhaven,Member,Female,Food and beverages,33.21,10,2020-12-20,13:23,Ewallet,9
115-38-7388,C,Nebulora Junction,Member,Female,Fashion accessories,10.18,5,2020-02-25,12:15,Credit card,10
311-13-6971,B,Zephyropolis,Member,Female,Sports and travel,31.99,7,2020-04-14,15:14,Credit card,10
291-55-6563,A,Veridian Springs,Member,Female,Home and lifestyle,34.42,6,2020-11-02,19:58,Ewallet,10
548-48-3156,A,Veridian Springs,Member,Female,Food and beverages,83.34,5,2020-03-14,17:17,Cash,10
460-93-5834,A,Celestria,Normal,Male,Sports and travel,45.58,1,2020-01-21,14:58,Cash,5
325-89-4209,A,Veridian Springs,Member,Male,Food and beverages,87.9,1,2020-11-09,14:29,Cash,9
884-80-6021,A,Novaville,Member,Male,Electronic accessories,73.47,7,2020-06-05,12:17,Ewallet,10
137-74-8729,C,Astral Bay,Normal,Female,Fashion accessories,12.19,3,2020-07-31,14:27,Ewallet,6
880-46-5796,A,Celestria,Member,Male,Sports and travel,76.92,7,2020-10-12,12:32,Ewallet,9
389-70-2397,C,Nebulora Junction,Normal,Female,Health and beauty,83.66,5,2020-06-13,19:25,Cash,6
114-35-5271,B,Quixoton,Normal,Female,Electronic accessories,57.91,2,2020-09-18,11:36,Cash,7
607-76-6216,C,Nebulora Junction,Member,Female,Fashion accessories,92.49,5,2020-05-04,14:35,Credit card,10
715-20-1673,B,Serenora,Normal,Male,Electronic accessories,28.38,7,2020-08-09,16:54,Cash,8
811-35-1094,B,Quixoton,Member,Male,Electronic accessories,50.45,6,2020-09-21,20:13,Credit card,10
699-88-1972,B,Chromewood,Normal,Male,Health and beauty,99.16,1,2020-08-28,11:24,Credit card,4
781-84-8059,C,Nebulora Junction,Normal,Female,Fashion accessories,60.74,3,2020-12-12,17:15,Ewallet,5
409-49-6995,C,Arcanburg,Member,Female,Food and beverages,47.27,5,2020-04-29,16:41,Cash,10
725-54-0677,C,Astral Bay,Member,Male,Health and beauty,85.6,3,2020-02-14,15:59,Cash,8
146-09-5432,A,Novaville,Member,Male,Food and beverages,35.04,6,2020-01-20,20:05,Ewallet,8
377-79-7592,C,Arcanburg,Member,Female,Electronic accessories,44.84,6,2020-12-01,12:05,Credit card,10
509-10-0516,B,Chromewood,Normal,Male,Home and lifestyle,45.97,3,2020-10-31,18:40,Ewallet,5
595-94-9924,A,Eldoria,Member,Female,Health and beauty,27.73,3,2020-04-03,20:09,Credit card,7
865-41-9075,A,Veridian Springs,Normal,Female,Food and beverages,11.53,1,2020-08-05,20:30,Cash,7
545-07-8534,C,Arcanburg,Normal,Female,Health and beauty,58.32,1,2020-09-09,20:22,Ewallet,6
118-62-1812,C,Arcanburg,Member,Female,Home and lifestyle,78.38,3,2020-12-08,15:51,Cash,10
450-42-3339,C,Arcanburg,Normal,Male,Health and beauty,84.61,7,2020-09-09,20:07,Credit card,8
851-98-3555,B,Chromewood,Normal,Female,Health and beauty,82.88,3,2020-06-26,17:30,Credit card,6
186-71-5196,A,Eldoria,Member,Female,Food and beverages,79.54,3,2020-12-28,11:09,Ewallet,9
624-01-8356,B,Zephyropolis,Normal,Female,Home and lifestyle,49.01,6,2020-05-16,16:04,Credit card,4
313-66-9943,B,Chromewood,Member,Female,Food and beverages,29.15,6,2020-04-05,17:56,Credit card,9
151-27-8496,C,Arcanburg,Normal,Female,Electronic accessories,56.13,7,2020-04-05,14:30,Ewallet,8
453-33-6436,A,Celestria,Normal,Female,Home and lifestyle,93.12,2,2020-04-30,11:40,Cash,6
522-57-8364,A,Celestria,Member,Male,Fashion accessories,51.34,4,2020-01-06,18:30,Cash,10
459-45-2396,A,Celestria,Member,Female,Food and beverages,99.6,2,2020-02-05,13:27,Cash,9
717-96-4189,C,Arcanburg,Normal,Male,Electronic accessories,35.49,1,2020-11-23,17:47,Cash,4
722-13-2115,C,Astral Bay,Member,Male,Sports and travel,42.85,2,2020-11-05,17:43,Credit card,10
749-81-8133,A,Eldoria,Normal,Female,Fashion accessories,94.67,1,2020-04-29,15:23,Cash,6
777-67-2495,B,Quixoton,Normal,Male,Home and lifestyle,68.97,3,2020-09-09,11:42,Ewallet,8
636-98-3364,B,Aetherhaven,Member,Female,Electronic accessories,26.26,3,2020-12-18,11:31,Ewallet,9
246-55-6923,C,Arcanburg,Member,Female,Home and lifestyle,35.79,6,2020-12-18,17:44,Credit card,8
181-82-6255,B,Serenora,Normal,Female,Home and lifestyle,16.37,3,2020-01-16,12:23,Cash,6
838-02-1821,C,Arcanburg,Member,Female,Home and lifestyle,12.73,3,2020-09-16,15:49,Credit card,8
887-42-0517,C,Arcanburg,Normal,Female,Sports and travel,83.14,2,2020-09-29,16:45,Credit card,6
457-12-0244,C,Nebulora Junction,Member,Female,Sports and travel,35.22,6,2020-01-13,19:42,Ewallet,9
226-34-0034,B,Serenora,Normal,Female,Electronic accessories,13.78,7,2020-12-26,16:13,Ewallet,8
